alpha,gen_error
1.2409448806488188,0.03449422905519411
1.2472440932409448,0.03509611573224695
1.253543305833071,0.035084978486032516
1.259842518425197,0.03545697262385311
1.2661417310173229,0.03574045361472836
1.2724409436094488,0.03474587706055101
1.2787401562015748,0.03523257656659698
1.2850393687937007,0.03470156236353012
1.2913385813858267,0.034837413842194416
1.2976377939779526,0.03527024863205677
1.3039370065700786,0.034808819437656756
1.3102362191622046,0.03511707888065426
1.3165354317543303,0.034211052494327494
1.3228346443464565,0.034775498825640086
1.3291338569385829,0.034590198965989596
1.3354330695307086,0.03493097669925183
1.3417322821228346,0.035256822858848194
1.3480314947149603,0.03452874844087784
1.3543307073070867,0.035234181981309315
1.360629919899213,0.034417398659578796
1.3669291324913386,0.03474946639023869
1.3732283450834646,0.03453333813245782
1.3795275576755903,0.03447404636098088
1.3858267702677165,0.034853076123105405
1.3921259828598425,0.0346837330929642
1.3984251954519684,0.03516396248443691
1.4047244080440944,0.0346956869135053
1.4110236206362203,0.034253418552353386
1.4173228332283463,0.03475133604896815
1.4236220458204722,0.03461435213171462
1.4299212584125982,0.0352171539776636
1.4362204710047244,0.0350423187769862
1.4425196835968503,0.03493098956994217
1.4488188961889763,0.0345398771844517
1.4551181087811025,0.03477185692830416
1.4614173213732284,0.034444551594068194
1.4677165339653544,0.0347725693999838
1.4740157465574804,0.03465215089094634
1.4803149591496063,0.03487386251109714
1.4866141717417325,0.03443582006564616
1.4929133843338582,0.03491017052539271
1.4992125969259842,0.03493077480830137
1.50551180951811,0.03471394710098572
1.511811022110236,0.03454424783902089
1.518110234702362,0.0350526301665784
1.524409447294488,0.03567855444025273
1.530708659886614,0.03462837147743419
1.53700787247874,0.03585872081337476
1.543307085070866,0.035703206721141696
1.549606297662992,0.035421010811811676
1.555905510255118,0.03540062967291176
1.562204722847244,0.03561101092191355
1.5685039354393702,0.03553758795884653
1.574803148031496,0.03526692741953223
1.581102360623622,0.03584198589105899
1.587401573215748,0.035361886657186266
1.593700785807874,0.035727362482330584
1.5999999984,0.03587285088170495
